ticker,side,event_date,close,line,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dollar_vol_m,attempt_no,ret_5d,ret_10d,ret_20d,ret_40d,ret_end,mfe_20d,mae_20d,stop_day,ret_at_stop,touch_no,pierce_depth_pct,closed_above
AOSL,under_touch,2023-03-10,24.97,26.05,-4.15,65.8,6,1.49,4.14,-17.83,-64.32,5.9,,0.04,3.6,3.16,-3.88,22.63,9.17,-3.68,1.0,0.64,2.0,4.8,False
AOSL,under_touch,2023-04-06,25.16,24.89,1.1,61.3,18,0.65,3.67,-3.6,-64.05,5.81,,1.55,-1.59,-4.21,8.78,21.7,5.01,-17.97,8.0,-1.43,1.0,0.06,True
AOSL,under_touch,2023-04-13,25.6,25.07,2.09,61.3,22,0.75,3.28,0.59,-63.42,4.99,,-3.01,-8.16,-6.17,13.67,19.61,3.12,-19.37,4.0,-3.12,2.0,0.3,True
AOSL,under_touch,2023-04-19,24.8,25.27,-1.84,61.3,26,1.57,3.54,-5.05,-64.57,4.04,,-5.0,-2.46,4.31,17.46,23.47,5.65,-16.77,1.0,0.12,3.0,2.71,False
AOSL,under_touch,2023-04-21,24.76,24.47,1.2,59.4,1,0.99,3.56,-5.32,-64.62,4.0,,-3.55,-2.67,9.65,26.74,23.67,9.85,-16.64,2.0,-5.57,1.0,0.51,True
AOSL,under_touch,2023-04-27,23.51,23.3,0.9,56.5,1,1.38,3.78,-11.42,-66.41,3.81,,-0.64,2.17,16.21,32.79,30.24,18.25,-12.21,5.0,-0.64,1.0,2.88,True
AOSL,under_touch,2023-05-04,23.36,23.51,-0.64,56.5,6,1.47,3.86,-7.63,-66.62,4.15,,2.83,14.9,22.69,40.71,31.08,25.17,-11.64,3.0,0.39,2.0,1.95,False
AOSL,under_touch,2023-05-11,24.02,23.72,1.27,56.5,11,0.74,4.51,-6.17,-65.68,4.98,,11.74,13.74,21.15,32.18,27.48,24.81,-1.58,,,3.0,1.26,True
APG,upper_breakout,2022-07-28,11.63,11.38,2.24,-55.5,83,0.9,3.02,15.49,-34.99,11.33,1.0,-2.75,1.2,-2.75,-19.95,273.82,5.76,-6.28,,,,,
APG,upper_breakout,2022-08-29,10.61,10.6,0.1,-55.5,105,0.58,3.14,-10.77,-40.69,8.9,2.0,-4.81,-2.54,-15.08,0.0,309.75,3.49,-16.21,1.0,-1.79,,,
APG,upper_breakout,2022-09-08,10.42,10.36,0.54,-55.5,112,1.1,3.1,-11.02,-41.76,6.23,3.0,-2.98,-7.97,-7.68,8.83,317.23,5.37,-15.16,5.0,-2.98,,,
APG,upper_breakout,2022-10-26,10.73,10.7,0.24,-47.0,50,0.75,3.57,14.64,-40.02,9.89,1.0,-2.05,8.76,16.22,14.91,305.17,21.53,-2.05,5.0,-2.05,,,
APG,upper_breakout,2022-11-03,11.34,10.54,7.55,-47.0,56,1.74,3.56,17.88,-36.61,10.93,2.0,9.08,10.49,14.02,9.79,283.38,15.61,0.62,,,,,
APG,under_touch,2022-09-16,9.96,9.93,0.26,25.0,60,2.09,3.13,-14.8,-44.33,6.92,,-6.53,-11.14,-4.92,27.11,336.5,2.31,-12.35,3.0,-1.1,1.0,1.05,True
APG,under_touch,2022-09-22,9.59,9.97,-3.81,25.0,64,1.3,3.51,-14.15,-46.39,6.87,,-5.01,0.31,2.09,30.66,353.34,6.88,-8.97,1.0,-2.92,2.0,4.71,False
APG,under_touch,2022-09-23,9.31,9.51,-2.08,22.5,1,0.99,3.63,-17.68,-47.96,6.86,,-4.94,0.86,8.16,35.66,366.97,10.1,-6.23,1.0,-3.44,1.0,3.45,False
APG,under_touch,2022-09-27,9.01,8.99,0.26,19.5,1,1.66,4.01,-15.08,-49.64,7.2,,10.21,3.44,17.76,40.29,382.52,19.87,-3.11,3.0,-1.78,1.0,1.07,True
APG,under_touch,2022-10-03,9.24,9.01,2.53,19.5,5,1.75,4.08,-8.79,-48.35,8.08,,1.41,6.17,18.94,33.98,370.51,20.56,-5.52,,,2.0,1.8,True
APG,under_touch,2022-10-11,9.32,9.05,2.98,19.5,11,1.19,4.4,-9.86,-47.9,8.48,,7.4,13.84,27.15,34.23,366.47,28.65,-6.33,,,3.0,0.33,True
APLE,under_touch,2022-07-05,14.9,14.36,3.78,66.3,2,0.75,3.94,-12.09,-28.95,31.5,,1.81,7.52,9.19,7.58,6.58,13.02,-3.09,,,1.0,0.12,True
APLE,under_touch,2022-09-01,15.6,15.63,-0.18,66.3,44,0.95,2.36,-6.08,-25.61,19.07,,3.59,1.03,-9.87,8.85,1.79,5.45,-11.6,1.0,-1.09,2.0,1.46,False
APLE,under_touch,2022-09-06,15.49,15.43,0.38,65.2,1,1.14,2.53,-5.95,-26.13,19.22,,2.32,1.61,-4.13,10.97,2.52,6.2,-10.97,10.0,1.61,1.0,1.37,True
APLE,under_touch,2022-09-16,15.76,15.68,0.52,65.2,9,2.15,2.64,-9.16,-24.85,21.21,,-9.52,-10.79,-3.36,4.51,0.76,1.33,-12.5,2.0,-0.13,2.0,1.78,True
APLE,under_touch,2022-09-22,14.59,15.12,-3.5,62.3,1,1.4,3.25,-12.58,-30.42,20.53,,-3.08,2.19,10.01,9.46,8.84,13.57,-5.48,1.0,-2.26,1.0,4.76,False
APLE,under_touch,2022-09-26,13.88,14.04,-1.11,57.3,1,1.62,3.55,-15.06,-33.81,20.97,,2.45,5.12,18.52,18.37,14.41,20.03,-0.29,1.0,1.15,1.0,1.75,False
APLE,under_touch,2022-09-29,14.14,13.86,1.99,56.2,3,1.13,3.83,-11.13,-32.57,23.34,,5.45,8.98,18.32,18.25,12.31,20.58,-0.92,,,1.0,0.17,True
APLE,under_touch,2022-12-22,15.56,15.39,1.1,56.2,62,0.85,2.5,-6.32,-25.8,23.79,,1.41,0.39,11.05,6.75,2.06,11.25,-1.48,6.0,-0.45,2.0,0.58,True
APLE,under_touch,2022-12-29,15.7,15.5,1.29,56.2,66,0.61,2.44,-7.97,-25.13,22.32,,-0.83,5.03,10.83,5.16,1.15,12.74,-2.36,2.0,-1.34,3.0,0.13,True
APLE,under_touch,2023-01-05,15.4,15.61,-1.34,56.2,70,0.96,2.59,-7.73,-26.56,22.15,,8.44,9.87,15.78,8.7,3.12,18.31,0.32,1.0,1.1,4.0,1.79,False
APLE,under_touch,2023-02-22,16.61,16.21,2.47,55.2,32,1.54,2.65,-3.88,-20.79,26.33,,1.26,-0.18,-14.93,-7.22,-4.39,2.95,-15.11,11.0,-4.94,1.0,0.06,True
APLE,under_touch,2023-03-07,16.49,16.47,0.14,55.2,41,0.6,2.51,-6.09,-21.36,27.5,,-6.37,-8.98,-6.43,-8.55,-3.7,0.79,-17.16,2.0,-4.24,2.0,0.59,True
APLE,under_touch,2023-03-13,15.33,15.36,-0.16,51.3,1,1.56,2.8,-10.09,-26.9,25.06,,-1.5,-7.18,1.37,1.17,3.59,3.07,-10.89,2.0,-0.07,1.0,1.73,False
APLE,under_touch,2023-03-17,14.8,15.04,-1.62,49.9,1,1.88,2.98,-13.85,-29.42,26.77,,-5.0,4.86,8.18,3.45,7.3,8.24,-7.7,2.0,1.42,1.0,2.55,False
APLE,under_touch,2023-03-23,13.85,14.12,-1.92,46.5,1,0.86,3.58,-18.14,-33.95,27.16,,8.81,10.9,11.41,9.75,14.66,16.25,-1.37,1.0,1.52,1.0,1.92,False
APLE,under_touch,2023-05-25,14.54,14.55,-0.07,44.8,43,1.34,2.33,-1.22,-30.66,24.38,,5.71,6.6,0.48,3.92,9.22,8.12,-1.58,1.0,-0.21,1.0,2.27,False
APLE,under_touch,2023-06-22,14.64,14.59,0.32,43.8,18,0.59,2.33,-1.81,-30.19,23.09,,2.66,4.37,3.62,0.48,8.47,9.22,-2.25,1.0,-1.91,1.0,0.64,True
APPF,upper_breakout,2023-06-12,173.82,165.02,5.33,-4.9,585,1.92,3.7,22.99,-6.84,20.51,1.0,-0.68,-3.9,4.91,0.08,17.35,5.09,-6.62,9.0,-6.35,,,
APPF,upper_breakout,2023-06-27,167.04,164.69,1.43,-4.9,595,0.58,3.62,16.95,-10.48,24.96,2.0,3.38,9.17,6.57,10.73,22.11,17.28,-1.0,,,,,
APPN,upper_breakout,2022-07-21,54.68,52.25,4.66,-66.2,17,0.86,6.42,19.78,-78.97,21.25,1.0,-11.65,1.35,-4.66,-13.24,-32.32,5.1,-15.84,1.0,-5.4,,,
APPN,upper_breakout,2022-08-03,55.23,53.02,4.16,-65.0,8,1.15,5.95,9.24,-78.76,16.74,1.0,0.27,-5.18,-15.08,-25.49,-32.99,4.06,-17.93,4.0,-6.81,,,
APPN,upper_breakout,2022-08-10,55.38,51.93,6.64,-65.0,13,1.13,6.32,14.11,-78.7,17.16,2.0,-5.44,-12.48,-18.29,-19.36,-33.17,3.77,-23.78,7.0,-13.06,,,
APPN,upper_breakout,2022-10-25,47.87,46.94,1.97,-62.5,52,1.27,6.39,14.77,-81.59,17.11,1.0,5.24,-26.89,-24.15,-27.87,-22.69,6.68,-31.02,1.0,-3.26,,,
APPN,upper_breakout,2022-10-27,47.78,46.58,2.57,-62.5,54,0.94,6.57,16.11,-81.62,17.31,2.0,-1.13,-16.81,-21.41,-29.2,-22.54,6.89,-30.89,6.0,-19.57,,,
APPN,upper_breakout,2023-01-27,41.78,41.33,1.09,-60.1,58,0.74,4.65,30.69,-83.93,21.18,1.0,4.57,-2.73,0.07,-2.8,-11.42,14.19,-5.72,1.0,-2.06,,,
APPN,upper_breakout,2023-01-31,41.36,41.03,0.81,-60.1,60,0.87,4.65,27.03,-84.09,19.25,2.0,4.98,1.23,-0.41,1.55,-10.52,15.35,-4.76,,,,,
APPN,under_touch,2022-09-23,41.49,40.86,1.55,21.3,68,1.1,7.04,-17.02,-84.04,14.25,,-1.59,3.09,4.77,-10.51,-10.8,9.11,-12.0,1.0,-2.29,1.0,1.43,True
APPN,under_touch,2022-09-29,41.15,40.98,0.41,21.3,72,0.85,7.34,-12.26,-84.17,14.21,,8.53,-1.73,16.11,-8.75,-10.06,19.34,-11.28,1.0,-0.78,2.0,1.91,True
APPN,under_touch,2022-10-10,40.08,41.2,-2.72,21.3,79,0.81,6.63,-18.39,-84.58,13.86,,2.52,11.43,-10.55,-8.98,-7.66,27.42,-13.85,1.0,0.47,3.0,5.83,False
APPN,under_touch,2022-10-13,40.44,37.85,6.83,19.4,2,1.39,6.76,-14.52,-84.45,14.16,,4.25,18.15,-1.71,-6.9,-8.48,26.29,-18.35,17.0,-11.35,1.0,3.55,True
APPN,under_touch,2022-11-04,38.43,38.28,0.39,19.4,18,3.56,8.69,-10.15,-85.22,17.07,,4.09,-3.38,-4.06,-16.11,-3.7,10.38,-14.08,1.0,-6.71,2.0,9.8,True
APPN,under_touch,2022-12-21,34.53,33.61,2.73,16.1,30,0.72,5.09,-4.9,-86.72,15.9,,-3.36,-8.37,17.78,23.49,7.18,17.9,-13.7,3.0,-7.99,1.0,1.47,True
APPN,under_touch,2022-12-28,31.97,33.69,-5.12,16.1,34,0.77,5.45,-13.55,-87.7,14.76,,-0.72,8.51,30.69,30.78,15.76,33.25,-6.79,1.0,4.38,2.0,7.46,False
APPN,under_touch,2023-01-05,31.74,31.26,1.52,14.5,5,1.02,5.45,-12.99,-87.79,14.59,,9.29,21.64,37.65,40.11,16.6,46.31,-6.11,2.0,-1.45,1.0,2.28,True
ARCB,upper_breakout,2022-08-16,91.98,91.71,0.29,-38.8,155,0.87,3.47,15.34,-26.42,20.38,1.0,-3.52,-9.17,-17.36,-15.13,59.53,-0.7,-20.36,1.0,-3.24,,,
ARCB,upper_breakout,2022-08-25,91.32,90.47,0.94,-38.8,162,0.56,3.18,4.15,-26.94,18.47,2.0,-13.8,-16.38,-23.09,-19.52,60.69,-0.24,-24.66,1.0,-4.38,,,
ARCB,upper_breakout,2022-11-11,84.86,82.49,2.87,-37.7,65,1.15,5.0,11.78,-32.11,19.04,1.0,-3.13,-6.02,-6.85,-8.48,72.92,3.54,-10.43,4.0,-4.76,,,
ARCB,upper_breakout,2022-11-18,82.2,81.72,0.58,-37.7,70,0.72,5.05,11.85,-34.24,17.35,2.0,-2.98,-4.49,-11.23,-7.57,78.52,1.82,-11.53,1.0,-0.82,,,
ARCB,upper_breakout,2022-11-23,81.77,81.26,0.62,-37.7,73,0.44,4.15,5.28,-34.58,16.29,3.0,-1.1,-5.94,-13.73,0.4,79.45,2.36,-16.84,2.0,-2.47,,,
ARCB,upper_breakout,2022-11-29,81.35,80.81,0.67,-37.7,76,0.64,4.04,2.42,-34.92,14.77,4.0,-4.63,-3.47,-14.76,3.07,80.38,2.89,-16.41,4.0,-3.49,,,
ARCB,upper_breakout,2023-01-24,82.1,81.54,0.69,-33.0,47,0.64,3.13,16.39,-34.32,15.0,1.0,1.64,23.5,17.81,9.89,78.73,26.15,-4.54,1.0,-1.52,,,
ARCB,upper_breakout,2023-01-27,83.85,81.15,3.32,-33.0,50,1.24,3.11,20.93,-32.92,16.06,2.0,3.4,20.21,15.98,8.49,75.0,23.52,-6.54,1.0,-4.02,,,
ARCB,upper_breakout,2023-01-31,83.45,80.9,3.16,-33.0,52,1.1,3.28,19.15,-33.24,16.2,3.0,21.5,21.65,18.01,8.8,75.84,24.11,-6.09,,,,,
ARDX,under_touch,2023-05-25,3.29,3.4,-3.22,691.1,131,1.37,9.1,-27.21,-90.73,20.28,,6.99,20.97,3.04,4.56,18.84,29.48,-3.34,1.0,-0.61,1.0,4.98,False
ARDX,under_touch,2023-05-30,3.23,3.22,0.46,633.0,1,0.63,8.62,-30.54,-90.9,19.91,,15.48,25.7,4.95,11.46,21.05,31.89,-0.93,17.0,11.46,1.0,1.1,True
ARDX,under_touch,2023-06-23,3.6,3.68,-2.11,633.0,18,5.15,5.71,2.56,-89.85,23.05,,-5.83,-2.22,-3.06,-0.56,8.61,0.83,-9.44,1.0,-5.83,2.0,4.83,False
ARDX,under_touch,2023-06-27,3.36,3.36,0.15,559.5,1,0.72,6.25,2.75,-90.53,21.09,,1.19,3.27,3.87,9.23,16.37,8.04,-2.98,2.0,-0.89,1.0,1.64,True
ARI,under_touch,2022-09-23,10.25,10.38,-1.25,44.6,67,1.35,3.53,-19.16,-48.54,12.0,,-19.02,-17.37,-7.32,15.71,-32.49,0.39,-22.83,1.0,-7.22,1.0,3.08,False
ARI,under_touch,2022-09-27,9.24,9.49,-2.66,39.4,1,1.51,4.37,-24.57,-53.61,11.77,,0.0,-4.11,21.75,29.55,-25.11,24.13,-14.39,1.0,2.38,1.0,3.82,False
ARI,under_touch,2022-09-29,8.36,9.15,-8.66,37.3,2,1.84,5.73,-28.24,-58.03,11.26,,4.07,11.84,35.41,44.02,-17.22,40.19,-5.38,1.0,-0.72,1.0,10.41,False
ARI,under_touch,2022-10-03,8.5,8.22,3.43,31.4,2,1.74,5.71,-24.71,-57.33,12.59,,-1.06,11.65,32.47,41.53,-18.59,39.41,-2.59,,,1.0,3.75,True
ARI,under_touch,2023-03-15,9.32,9.28,0.45,31.4,114,4.07,4.67,-20.55,-53.21,10.92,,-1.07,1.18,-1.5,3.22,-25.75,4.94,-7.94,2.0,-3.54,2.0,2.79,True
ARI,under_touch,2023-03-22,9.22,9.33,-1.17,31.4,119,0.86,5.63,-21.13,-53.71,13.48,,2.28,-1.74,2.82,10.09,-24.95,4.12,-6.94,1.0,-3.58,3.0,1.38,False
ARI,under_touch,2023-03-24,9.14,8.88,2.94,29.2,1,0.97,5.99,-20.93,-54.12,13.99,,1.86,-2.41,2.41,11.49,-24.29,5.03,-6.13,10.0,-2.41,1.0,2.02,True
ARI,under_touch,2023-04-05,9.06,8.95,1.21,29.2,9,0.74,4.06,-18.01,-54.52,15.81,,1.32,4.64,2.76,18.43,-23.62,14.24,-5.3,2.0,-1.55,2.0,0.02,True
ARI,under_touch,2023-04-13,9.18,9.0,2.03,29.2,14,0.88,3.28,-1.5,-53.92,13.86,,3.27,8.93,4.79,18.19,-24.62,12.75,-1.74,,,3.0,0.63,True
ARIS,upper_breakout,2022-08-02,22.87,21.15,8.11,-20.5,36,3.07,6.34,43.48,-3.01,7.61,1.0,-27.02,-25.97,-26.59,-43.07,-23.87,2.71,-32.27,2.0,-22.78,,,
ARIS,upper_breakout,2023-01-11,16.05,15.37,4.46,-61.9,111,1.21,4.18,4.49,-31.93,3.93,1.0,-3.93,-0.5,-14.27,-38.38,8.47,5.05,-22.49,2.0,-5.17,,,
ARIS,upper_breakout,2023-01-17,15.7,15.19,3.36,-61.9,114,0.7,4.12,1.49,-33.42,3.66,2.0,4.14,-1.34,-6.62,-45.22,10.89,7.39,-20.76,12.0,-12.8,,,
ARIS,under_touch,2022-09-20,14.71,14.77,-0.38,67.3,161,0.82,5.21,-14.23,-37.62,3.9,,-16.32,-7.07,-3.54,18.9,18.35,2.24,-20.12,1.0,-4.69,1.0,1.12,False
ARIS,under_touch,2022-09-22,14.16,13.99,1.18,54.9,1,1.01,5.21,-22.33,-39.95,3.75,,-8.12,-4.24,-3.6,19.0,22.95,2.4,-17.02,1.0,-9.46,1.0,0.17,True
ARIS,under_touch,2022-09-27,12.31,11.8,4.32,23.2,1,1.14,7.28,-27.67,-47.79,3.88,,11.05,11.21,19.82,29.98,41.43,22.58,0.41,,,1.0,0.42,True
ARIS,under_touch,2023-02-02,13.69,12.69,7.88,23.2,89,3.57,5.79,-3.52,-41.94,3.26,,0.51,5.7,0.58,-43.1,27.17,8.77,-8.62,,,2.0,1.97,True
ARIS,under_touch,2023-03-07,11.2,12.92,-13.33,23.2,111,7.81,6.93,-21.46,-52.5,3.11,,-14.64,-22.32,-33.04,-35.36,55.45,2.32,-33.57,1.0,-2.32,3.0,22.31,False
ARIS,under_touch,2023-03-09,10.43,11.51,-9.38,3006334834.7,1,1.1,7.9,-24.96,-55.77,3.07,,-17.55,-23.68,-23.11,-34.32,66.92,-0.1,-29.34,1.0,-5.18,1.0,10.34,False
ARIS,under_touch,2023-03-15,8.6,9.45,-9.0,767.8,1,1.23,10.59,-41.34,-63.53,2.8,,-6.74,-9.53,-8.72,3.6,102.44,5.47,-14.3,1.0,0.0,1.0,11.86,False
ARIS,under_touch,2023-03-20,8.24,8.43,-2.29,9919.1,1,0.83,10.81,-41.31,-65.06,3.02,,-1.33,-3.52,-7.16,7.65,111.29,10.07,-10.56,2.0,-2.67,1.0,3.71,False
ARIS,under_touch,2023-03-24,8.0,9.07,-11.82,9919.1,5,0.74,10.81,-40.61,-66.07,3.14,,-2.62,-0.62,-10.5,20.12,117.62,3.37,-13.0,1.0,1.63,2.0,17.33,False
ARIS,under_touch,2023-03-28,7.94,8.73,-9.01,19390502745.0,1,0.6,7.94,-43.93,-66.33,3.17,,-5.54,0.25,-14.23,21.03,119.27,4.16,-15.74,1.0,-2.02,1.0,10.39,False
ARIS,under_touch,2023-03-30,7.86,7.71,1.89,488.9,1,0.78,7.38,-43.53,-66.67,3.24,,2.04,0.25,-7.51,22.52,121.5,5.22,-14.89,3.0,-4.58,1.0,0.31,True
ARIS,under_touch,2023-04-05,7.67,7.93,-3.33,488.9,5,1.18,5.87,-29.89,-67.47,2.49,,2.35,-4.69,-10.69,19.04,126.99,7.82,-12.78,2.0,3.65,2.0,7.11,False
ARIS,under_touch,2023-04-12,7.96,7.96,-0.03,12944.2,1,0.7,4.75,-16.74,-66.24,2.49,,-3.77,-14.45,13.57,18.47,118.72,20.6,-15.95,1.0,-1.38,1.0,1.41,False
ARIS,under_touch,2023-04-14,7.88,7.83,0.66,1160.2,1,0.71,4.28,-8.37,-66.58,2.29,,-10.28,-7.74,15.36,21.19,120.94,21.83,-15.1,2.0,-2.92,1.0,0.62,True
ARIS,under_touch,2023-04-20,7.31,8.15,-10.3,1160.2,5,0.62,5.14,-8.85,-69.0,1.98,,-0.68,-6.29,28.32,31.19,138.17,31.33,-8.48,1.0,-3.28,2.0,11.16,False
ARIS,under_touch,2023-04-25,6.8,6.96,-2.3,0.0,1,0.62,5.34,-16.36,-71.16,1.77,,6.32,33.53,42.65,37.65,156.03,46.32,-1.62,1.0,0.15,1.0,3.16,False
ARIS,under_touch,2023-05-04,6.85,6.96,-1.58,0.0,8,1.23,5.85,-10.69,-70.95,1.45,,30.07,36.93,33.28,53.58,154.16,45.26,-0.44,1.0,0.0,2.0,2.59,False
ARKO,upper_breakout,2022-08-09,9.44,9.37,0.73,-18.4,186,1.81,2.57,9.01,-44.18,2.13,1.0,7.73,6.14,7.31,1.17,-52.33,9.11,-4.45,,,,,
ARKO,upper_breakout,2022-11-18,9.05,8.84,2.35,-18.4,258,0.37,6.05,-2.69,-46.48,7.56,2.0,2.76,0.66,-3.65,-8.18,-50.28,5.41,-4.42,,,,,
ARKO,upper_breakout,2022-12-30,8.66,8.64,0.18,-18.4,286,0.83,3.02,-5.66,-48.79,2.4,3.0,-2.54,-2.89,-3.12,-4.5,-48.04,5.08,-9.7,2.0,-1.39,,,
ARKO,upper_breakout,2023-01-06,8.75,8.62,1.55,-18.4,290,1.94,3.22,-7.7,-48.26,2.54,4.0,-2.86,-4.57,-7.43,-1.6,-48.57,0.8,-10.63,1.0,-3.54,,,
ARKO,under_touch,2023-05-09,7.36,7.72,-4.63,3.1,250,3.16,3.98,-16.36,-56.48,1.2,,0.27,2.04,8.7,8.29,-38.86,10.19,-8.97,1.0,-4.89,1.0,10.85,False
ARKO,under_touch,2023-05-15,7.04,7.72,-8.82,3.1,254,1.12,4.74,-19.45,-58.37,1.39,,8.38,3.55,13.35,15.91,-36.08,15.2,0.14,1.0,4.83,2.0,12.32,False
ARKO,under_touch,2023-05-26,7.48,7.43,0.62,1272.4,9,0.95,4.71,-10.53,-55.77,2.04,,0.94,6.82,4.14,9.09,-39.84,8.69,-5.21,1.0,-2.54,1.0,0.59,True
ARKO,under_touch,2023-06-01,7.13,7.27,-1.86,380.5,1,0.84,3.53,-11.76,-57.84,2.16,,12.76,12.2,11.5,16.97,-36.89,14.59,0.56,13.0,9.68,1.0,2.41,False
ARKO,under_touch,2023-06-20,7.92,7.83,1.16,380.5,13,0.82,2.82,3.94,-53.16,2.16,,-1.64,0.88,3.66,5.18,-43.18,5.3,-4.8,1.0,-1.26,2.0,0.37,True
ARKO,under_touch,2023-06-27,7.79,7.63,2.04,199.4,17,0.87,2.54,4.14,-53.93,2.13,,2.57,5.13,4.75,-5.13,-42.23,9.76,-2.7,12.0,2.82,1.0,1.24,True
ARL,upper_breakout,2022-12-13,24.09,22.56,6.79,-3.1,156,0.91,3.74,26.39,0.0,0.1,1.0,3.53,11.62,-13.33,11.87,-39.31,15.23,-17.27,2.0,-7.8,,,
ARL,upper_breakout,2022-12-16,23.17,22.55,2.75,-3.1,159,3.2,4.82,11.61,-6.8,0.12,2.0,12.21,5.87,-15.88,11.35,-36.9,19.81,-17.0,12.0,-5.01,,,
ARL,upper_breakout,2023-01-23,22.64,21.51,5.23,-97.7,15,1.94,5.1,-12.52,-18.44,0.12,1.0,17.89,21.33,16.92,32.95,-35.42,25.4,-2.34,,,,,
ARLO,upper_breakout,2023-05-15,9.45,9.29,1.74,-18.1,301,2.95,4.58,45.61,-60.24,11.06,1.0,-2.01,2.22,-0.85,18.31,51.85,7.09,-4.34,1.0,-2.75,,,
ARLO,upper_breakout,2023-05-18,9.64,9.27,4.03,-18.1,304,1.4,4.86,49.92,-59.44,13.24,2.0,-3.63,2.59,-2.7,15.77,48.86,4.98,-6.22,1.0,-4.05,,,
ARLO,upper_breakout,2023-05-22,9.26,9.25,0.09,-18.1,306,0.83,5.38,42.02,-61.04,12.93,3.0,4.32,4.86,0.0,15.98,54.97,9.29,-2.38,2.0,-1.08,,,
ARLO,upper_breakout,2023-05-25,9.29,9.23,0.65,-18.1,309,0.52,5.41,45.16,-60.92,13.23,4.0,6.46,-2.15,-2.37,18.95,54.47,8.93,-4.41,10.0,-2.15,,,
ARLO,upper_breakout,2023-06-12,9.29,9.15,1.53,-18.1,320,0.46,4.28,3.57,-60.92,12.99,5.0,2.15,-0.32,19.91,9.15,54.47,21.74,-4.41,9.0,-2.37,,,
ARLO,upper_breakout,2023-06-27,9.26,9.08,2.01,-18.1,330,0.74,4.13,-0.96,-61.04,11.02,6.0,14.58,20.3,19.11,4.97,54.97,24.62,-1.08,,,,,
ARLO,under_touch,2022-07-13,6.1,5.99,1.84,99.7,8,0.58,4.71,-4.54,-74.34,3.66,,20.33,13.11,24.1,-6.56,135.25,32.95,-3.28,,,1.0,0.5,True
ARLO,under_touch,2022-08-24,6.52,6.5,0.25,99.7,38,0.83,5.01,-5.51,-72.57,3.61,,-6.6,-12.58,-25.0,-32.52,120.09,3.99,-26.53,2.0,-0.31,2.0,0.37,True
ARLO,under_touch,2022-08-30,6.22,6.26,-0.59,95.7,1,0.72,4.33,-12.76,-73.83,3.48,,-5.47,-11.9,-23.15,-15.92,130.71,0.8,-26.37,1.0,-2.09,1.0,1.54,False
ARLO,under_touch,2022-09-01,5.94,6.05,-1.75,92.5,1,0.94,4.05,-19.18,-75.01,3.62,,-4.55,-10.61,-21.89,-12.46,141.58,1.01,-22.9,1.0,-4.04,1.0,4.06,False
ARLO,under_touch,2022-09-06,5.64,5.68,-0.78,87.4,1,1.17,4.38,-24.19,-76.27,3.51,,-3.37,-7.98,-11.88,-8.69,154.43,4.61,-18.79,2.0,1.06,1.0,2.18,False
ARLO,under_touch,2022-09-12,5.75,5.61,2.41,85.7,4,0.91,4.22,-18.56,-75.81,2.98,,-8.35,-18.61,-21.04,-18.96,149.57,-2.43,-21.22,1.0,-5.22,1.0,0.09,True
ARLO,under_touch,2022-09-15,5.36,5.37,-0.24,82.0,1,0.85,4.53,-21.52,-77.45,2.94,,-8.77,-12.31,-15.67,-30.78,167.72,0.0,-18.84,1.0,-0.93,1.0,0.61,False
ARLO,under_touch,2022-09-19,5.27,5.21,1.11,79.4,1,0.96,4.27,-20.51,-77.83,3.05,,-11.2,-9.68,-13.09,-26.0,172.3,-0.19,-17.46,1.0,-1.52,1.0,0.81,True
ARLO,under_touch,2022-09-22,4.89,5.09,-3.96,77.3,1,1.12,4.44,-25.0,-79.43,2.92,,-3.89,-0.82,-10.02,-18.0,193.46,1.84,-12.47,1.0,-1.64,1.0,5.92,False
ARLO,under_touch,2022-09-26,4.68,4.75,-1.48,72.2,1,0.84,4.49,-28.0,-80.31,2.82,,1.71,-2.99,4.91,-14.1,206.62,6.41,-8.55,1.0,-0.85,1.0,1.69,False
ARLO,under_touch,2022-10-03,4.76,4.62,3.06,69.6,4,0.7,4.07,-16.49,-79.97,2.81,,-4.62,-3.78,8.19,-21.43,201.47,14.08,-10.08,5.0,-4.62,1.0,0.62,True
ARLO,under_touch,2022-10-07,4.66,4.66,0.05,69.6,8,0.8,4.38,-17.81,-80.4,2.57,,-5.36,4.08,0.86,-24.46,207.94,18.67,-8.15,1.0,-2.58,2.0,0.8,True
ARLO,under_touch,2022-10-19,4.32,4.4,-1.87,64.9,6,0.93,4.98,-15.13,-81.83,2.23,,21.06,14.12,-4.17,-25.93,232.18,28.01,-32.18,1.0,1.85,1.0,2.77,False
ARLO,under_touch,2022-11-09,3.28,4.4,-25.42,63.0,14,5.04,12.11,-27.59,-86.2,2.49,,26.22,18.6,3.35,16.46,337.5,30.49,-0.3,1.0,13.11,1.0,33.37,False
AROC,under_touch,2022-07-05,7.89,7.94,-0.6,78.9,7,1.34,5.27,-22.65,-51.89,8.11,,0.13,3.68,6.72,-4.82,322.75,10.27,-6.72,1.0,-2.66,1.0,3.24,False
AROC,under_touch,2022-08-04,7.61,7.7,-1.22,73.0,21,1.96,4.59,-6.05,-53.6,5.84,,3.55,2.37,-5.39,-15.64,338.3,5.12,-5.91,1.0,1.05,1.0,1.87,False
