ticker,side,event_date,close,line,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dollar_vol_m,attempt_no,ret_5d,ret_10d,ret_20d,ret_40d,ret_end,mfe_20d,mae_20d,stop_day,ret_at_stop,touch_no,pierce_depth_pct,closed_above
CWT,under_touch,2024-12-18,46.09,47.33,-2.63,13.3,171,1.01,2.08,-10.47,-36.06,14.49,,-0.35,-2.84,-3.91,-1.37,8.93,1.11,-9.66,1.0,-0.37,1.0,2.77,False
CWT,under_touch,2024-12-23,45.47,45.62,-0.34,12.9,2,0.66,2.11,-11.88,-36.92,17.09,,-0.31,-4.84,-5.63,1.36,10.41,1.21,-8.42,1.0,0.33,1.0,1.13,False
CWT,under_touch,2024-12-30,45.66,45.2,1.03,12.8,4,0.55,1.81,-10.8,-36.65,15.75,,-2.85,-3.85,-1.88,-0.46,9.95,0.64,-8.8,2.0,-1.95,1.0,0.15,True
CWT,under_touch,2025-01-06,43.95,44.4,-1.02,12.7,1,1.22,2.04,-10.51,-39.03,13.6,,-2.43,-2.09,1.39,6.39,14.23,4.07,-5.26,1.0,0.93,1.0,1.53,False
CWT,under_touch,2025-01-08,43.27,43.72,-1.03,12.5,1,1.45,2.29,-10.41,-39.97,14.24,,3.42,-0.83,1.36,11.42,16.03,5.71,-3.77,1.0,-3.21,1.0,3.23,False
CWT,under_touch,2025-01-13,42.3,41.84,1.1,12.2,1,1.29,2.22,-13.37,-41.32,13.96,,4.7,7.02,8.01,9.57,18.69,8.32,-0.05,,,1.0,0.48,True
CXM,under_touch,2024-09-04,8.59,8.52,0.82,9.8,61,2.97,2.88,-2.05,-67.58,11.99,,-13.15,-9.08,-14.67,-14.2,-18.1,-2.79,-16.3,1.0,-9.31,1.0,0.94,True
CXM,under_touch,2024-09-09,7.47,7.6,-1.72,2.7,1,1.46,4.45,-16.63,-71.81,11.91,,4.82,1.07,-6.02,1.74,-5.82,7.63,-7.36,1.0,-1.47,1.0,1.85,False
CXM,under_touch,2024-09-11,7.46,7.35,1.49,0.8,1,1.17,4.55,-17.29,-71.85,12.29,,4.69,1.07,-5.5,2.01,-5.7,7.77,-7.24,14.0,-1.47,1.0,1.64,True
CXM,under_touch,2024-10-01,7.35,7.35,-0.05,0.8,15,0.66,3.15,-14.63,-72.26,15.83,,-5.03,-0.54,2.59,11.29,-4.29,3.67,-5.99,1.0,-0.27,2.0,0.18,False
CXM,under_touch,2024-10-07,7.02,7.35,-4.55,0.8,19,1.04,3.45,-6.02,-73.51,13.1,,2.71,3.42,8.26,17.52,0.21,9.69,-1.57,1.0,-0.57,3.0,5.91,False
CXM,under_touch,2024-10-09,7.05,6.98,1.0,197.5,1,0.67,3.3,-5.5,-73.4,12.78,,3.4,0.71,7.94,22.98,-0.21,9.22,-1.99,9.0,1.13,1.0,0.0,True
CXM,under_touch,2024-10-17,7.22,7.16,0.79,197.5,7,1.21,3.25,-8.72,-72.75,12.25,,-0.14,2.91,7.2,25.21,-2.56,15.37,-3.05,3.0,-1.25,2.0,0.89,True
CXM,under_touch,2024-10-23,7.1,7.29,-2.59,197.5,11,0.7,3.04,-5.84,-73.21,11.72,,3.8,7.18,10.14,28.87,-0.92,17.32,-0.28,1.0,1.55,3.0,3.96,False
CXM,under_touch,2024-11-05,7.14,7.09,0.69,43.7,9,3.36,2.93,2.29,-73.06,16.29,,14.99,8.96,21.01,22.97,-1.47,22.83,2.66,,,1.0,0.16,True
CXM,under_touch,2025-03-11,8.08,8.0,0.98,43.7,93,1.51,3.57,-9.92,-69.51,13.2,,8.91,12.13,-11.88,-4.21,-12.93,19.8,-16.46,17.0,-4.33,2.0,0.89,True
CXM,under_touch,2025-04-03,7.73,8.2,-5.73,43.7,110,0.77,4.38,-6.76,-70.83,17.62,,-1.29,-8.15,0.39,6.21,-8.99,4.4,-12.68,1.0,-6.86,3.0,6.58,False
CXM,under_touch,2025-04-07,7.17,7.11,0.82,6.2,1,1.26,5.12,-12.45,-72.94,16.88,,0.14,-1.81,6.42,26.36,-1.88,12.55,-5.58,8.0,-0.98,1.0,5.09,True
CXM,under_touch,2025-04-11,7.26,7.12,1.99,6.2,5,1.42,6.55,-20.57,-72.6,14.71,,-5.23,5.79,15.84,21.63,-3.1,17.08,-6.75,4.0,-2.2,2.0,0.68,True
CXM,under_touch,2025-04-17,7.1,7.13,-0.35,6.2,9,0.6,6.48,-19.68,-73.21,14.03,,7.89,9.3,18.87,15.63,-0.92,20.99,-4.65,1.0,-3.1,3.0,1.9,False
CXW,upper_breakout,2024-11-07,22.08,17.91,23.28,-8.5,1898,3.27,5.08,71.43,-47.81,27.51,1.0,-2.94,-1.27,-2.54,-0.72,43.12,13.18,-10.51,,,,,
CYRX,under_touch,2024-07-01,6.39,6.59,-2.97,24.8,1,0.97,11.94,-37.84,-99.43,6.05,,-6.1,35.68,41.63,38.18,136.78,53.05,-16.74,1.0,-3.29,1.0,4.95,False
CYRX,under_touch,2024-07-03,6.26,6.18,1.37,23.8,1,0.59,10.6,-36.58,-99.44,5.69,,12.3,35.94,38.98,43.77,141.69,56.23,-15.02,3.0,-4.15,1.0,1.7,True
CYRX,under_touch,2024-07-10,5.55,6.2,-10.43,23.8,5,0.95,11.8,-50.67,-99.5,5.22,,52.61,54.59,40.0,47.93,172.61,76.22,2.88,,,2.0,12.85,False
CYRX,under_touch,2025-02-25,6.05,6.01,0.6,21.6,158,1.3,6.43,-24.19,-99.46,1.37,,-16.36,9.92,3.14,-7.6,150.08,18.68,-24.3,1.0,-1.65,1.0,1.06,True
CYRX,under_touch,2025-02-28,5.57,5.6,-0.61,20.6,1,1.29,6.78,-27.94,-99.5,1.39,,11.85,15.08,9.34,2.33,171.63,28.9,-17.77,1.0,-13.82,1.0,1.68,False
CYRX,under_touch,2025-03-04,5.06,4.76,6.23,18.5,1,3.21,8.58,-31.44,-99.55,1.52,,31.42,21.94,20.36,10.28,199.01,41.9,-8.1,4.0,-7.11,1.0,3.85,True
CYRX,under_touch,2025-03-10,4.7,4.78,-1.59,18.5,5,3.24,14.12,-30.98,-99.58,2.05,,37.87,51.06,16.81,17.87,221.91,52.77,0.0,,,2.0,2.64,False
CYRX,under_touch,2025-04-09,5.36,4.85,10.58,18.5,27,1.45,13.95,-23.86,-99.52,2.94,,4.66,9.89,30.22,30.6,182.28,33.58,-6.53,,,3.0,4.48,True
CYTK,upper_breakout,2024-07-05,55.51,55.3,0.38,-75.7,38,0.48,3.52,1.7,-49.65,110.51,1.0,0.85,1.62,2.94,2.83,32.32,10.57,-3.46,,,,,
DAKT,upper_breakout,2024-07-15,14.55,14.55,0.02,-5.6,10,1.2,5.81,26.96,-63.67,11.55,1.0,-0.21,0.89,-3.57,-17.18,40.55,7.49,-16.43,2.0,-0.34,,,
DAKT,upper_breakout,2024-07-23,15.14,14.53,4.22,-5.6,16,0.83,4.5,34.46,-62.2,14.04,2.0,-3.9,-10.96,0.46,-19.48,35.07,3.83,-19.68,8.0,-8.92,,,
DAKT,upper_breakout,2024-08-23,15.84,15.58,1.69,-5.2,19,0.84,3.06,3.8,-60.45,6.2,1.0,-8.78,-25.06,-24.81,-14.39,29.1,0.82,-27.15,2.0,-3.09,,,
DAKT,upper_breakout,2024-12-02,15.99,15.75,1.54,-5.1,68,1.22,3.87,23.09,-60.07,6.31,1.0,14.26,7.69,5.44,2.63,27.89,24.39,0.19,,,,,
DAKT,upper_breakout,2025-02-26,15.8,15.56,1.52,-5.1,125,0.78,3.61,-4.7,-60.55,4.81,2.0,-22.78,-22.72,-20.13,-21.14,29.43,0.51,-35.19,1.0,-3.1,,,
DAKT,under_touch,2024-08-05,13.29,12.36,7.54,265.8,30,1.2,6.31,-3.13,-66.82,8.55,,5.57,14.97,2.41,-0.23,53.88,20.17,-2.18,20.0,2.41,1.0,1.6,True
DAKT,under_touch,2024-09-03,13.61,13.7,-0.64,265.8,50,2.15,3.66,2.41,-66.02,5.0,,-11.46,-8.23,-2.57,-1.76,50.26,-2.06,-15.21,1.0,-9.11,2.0,5.1,False
DAKT,under_touch,2024-09-05,11.8,12.14,-2.79,239.2,1,1.37,5.0,-12.33,-70.54,4.86,,4.41,5.42,10.76,10.42,73.31,13.56,-2.2,1.0,0.08,1.0,3.2,False
DAKT,under_touch,2024-09-09,11.87,11.59,2.38,228.5,1,2.03,5.07,-15.58,-70.36,5.53,,6.66,0.34,9.77,10.53,72.28,13.31,-1.68,10.0,0.34,1.0,0.38,True
DAKT,under_touch,2024-09-23,11.91,12.15,-2.02,228.5,11,0.56,4.41,-24.81,-70.26,6.73,,8.4,9.4,13.85,24.27,71.7,16.79,-1.18,12.0,6.13,2.0,2.43,False
DAKT,under_touch,2024-10-09,12.64,12.86,-1.74,228.5,23,0.9,3.77,3.69,-68.44,6.11,,7.75,1.98,15.27,51.98,61.79,15.51,-0.63,9.0,4.27,3.0,2.05,False
DAKT,under_touch,2024-10-18,13.55,13.3,1.91,228.5,30,0.94,3.03,11.71,-66.17,6.07,,-4.06,-4.13,7.08,27.08,50.92,13.65,-5.54,2.0,-2.73,4.0,0.49,True
DAKT,under_touch,2024-10-24,13.12,12.86,2.03,219.5,1,0.78,3.1,3.96,-67.24,5.91,,-0.69,12.42,9.3,27.29,55.87,17.38,-1.98,5.0,-0.69,1.0,0.15,True
DAKT,under_touch,2024-10-31,13.03,13.16,-0.98,219.5,6,0.61,2.7,-0.31,-67.47,4.54,,13.2,13.2,18.19,29.78,56.95,20.8,-1.3,1.0,-0.31,2.0,1.06,False
DAKT,under_touch,2024-11-04,13.12,13.0,0.93,215.9,1,0.62,2.89,0.69,-67.24,4.56,,15.4,12.8,24.47,27.36,55.87,25.69,0.0,,,1.0,1.07,True
DAKT,under_touch,2024-11-20,14.35,13.73,4.51,215.9,13,2.04,4.45,11.33,-64.17,5.32,,7.32,33.87,18.05,23.07,42.51,38.61,-0.42,,,2.0,0.3,True
DAKT,under_touch,2025-01-10,16.09,15.96,0.79,215.9,46,1.13,3.34,-16.37,-59.83,8.32,,3.42,2.8,1.49,-24.11,27.1,11.19,-2.73,10.0,2.8,3.0,0.08,True
DAKT,under_touch,2025-01-21,16.92,16.41,3.13,215.9,52,0.76,2.85,-0.76,-57.75,7.01,,-2.01,-0.89,-1.83,-24.41,20.86,5.73,-8.57,4.0,-2.25,4.0,0.53,True
DAKT,under_touch,2025-01-27,16.54,16.71,-1.01,215.9,56,0.95,3.27,-4.39,-58.7,6.38,,-2.9,-1.27,-6.65,-23.16,23.64,3.69,-8.22,1.0,0.24,5.0,1.97,False
DAKT,under_touch,2025-01-31,16.41,16.67,-1.58,212.9,13,0.93,3.36,-2.67,-59.03,5.52,,-2.68,-2.07,-11.03,-25.78,24.62,4.2,-11.94,1.0,-2.13,1.0,2.18,False
DAKT,under_touch,2025-02-07,15.97,15.93,0.26,203.1,4,0.86,4.06,-2.68,-60.12,5.17,,0.63,-3.57,-25.17,-28.55,28.05,4.88,-35.88,3.0,0.75,1.0,0.24,True
DAKT,under_touch,2025-02-13,15.87,16.21,-2.1,203.1,8,0.84,3.86,-4.51,-60.37,4.69,,-0.88,-3.84,-19.85,-22.37,28.86,5.55,-35.48,1.0,1.26,2.0,4.57,False
DAKT,under_touch,2025-02-21,15.73,15.81,-0.49,196.7,5,1.03,3.96,-9.81,-60.72,4.67,,-2.99,-19.26,-20.22,-23.27,30.01,1.02,-34.9,1.0,-2.1,1.0,0.62,False
DAKT,under_touch,2025-02-25,15.44,15.46,-0.1,192.5,1,1.55,3.68,-6.65,-61.45,4.72,,-7.19,-20.92,-17.68,-20.53,32.45,2.91,-33.68,2.0,-0.84,1.0,1.78,False
DAKT,under_touch,2025-03-03,14.6,15.1,-3.33,187.2,1,1.82,3.89,-11.03,-63.55,5.13,,-18.15,-12.95,-16.58,-12.4,40.07,0.34,-29.86,1.0,-1.85,1.0,4.32,False
DAKT,under_touch,2025-03-05,12.2,14.19,-14.01,178.2,1,4.12,6.91,-27.25,-69.54,5.48,,0.08,4.84,8.61,5.33,67.62,8.93,-4.02,1.0,4.67,1.0,27.82,False
DAKT,under_touch,2025-04-07,11.41,11.09,2.86,140.3,23,1.04,5.55,-4.52,-71.51,6.5,,8.24,6.75,19.11,22.09,79.23,19.98,-2.19,,,1.0,1.56,True
DAKT,under_touch,2025-06-25,14.45,13.38,7.96,140.3,77,1.79,3.97,-9.91,-63.92,9.44,,13.84,13.77,13.77,12.04,41.52,17.85,-0.76,,,2.0,0.63,True
DAWN,under_touch,2024-08-05,13.26,12.56,5.6,46.9,33,0.97,7.56,-10.41,-53.8,15.27,,1.73,6.26,1.81,5.58,62.37,10.18,-4.68,,,1.0,0.21,True
DAWN,under_touch,2024-10-08,13.69,13.45,1.79,46.9,78,1.07,4.66,-4.53,-52.3,13.83,,8.33,5.62,10.66,0.8,57.27,18.55,-1.97,,,2.0,0.15,True
DAWN,under_touch,2024-11-15,13.31,14.04,-5.18,46.9,106,1.34,6.81,-11.33,-53.62,17.67,,3.08,3.98,-5.18,-6.84,61.76,8.64,-6.69,1.0,-2.25,3.0,5.25,False
DAWN,under_touch,2024-12-11,13.16,13.15,0.09,41.7,16,0.73,4.09,-15.86,-54.15,13.18,,-4.79,-1.98,-12.16,-9.42,63.6,1.06,-12.46,1.0,-2.66,1.0,1.05,True
DAWN,under_touch,2024-12-17,12.64,12.45,1.51,38.4,2,1.01,3.78,-2.84,-55.96,11.61,,0.24,0.55,-0.79,-5.62,70.33,5.22,-11.95,2.0,-1.42,1.0,0.26,True
DAWN,under_touch,2024-12-23,12.69,12.52,1.39,38.4,6,0.76,4.15,-7.51,-55.78,13.02,,-0.16,-3.86,-3.78,-4.02,69.66,4.81,-12.29,4.0,-0.87,2.0,0.37,True
DAWN,under_touch,2024-12-30,12.58,12.58,-0.01,38.4,10,0.74,3.72,-9.69,-56.17,12.8,,-1.43,-5.64,2.23,-27.98,71.14,7.55,-11.53,3.0,0.08,3.0,1.44,False
DAWN,under_touch,2025-01-06,12.2,12.65,-3.53,38.4,14,1.07,3.99,-9.36,-57.49,10.96,,-8.52,1.48,0.16,-25.41,76.48,10.9,-8.77,1.0,1.64,4.0,3.77,False
DAWN,under_touch,2025-01-07,12.4,12.18,1.76,36.4,1,0.83,4.02,-9.82,-56.79,11.25,,-4.27,0.89,0.89,-30.08,73.63,9.11,-10.24,1.0,-1.61,1.0,1.03,True
DAWN,under_touch,2025-01-13,11.56,11.6,-0.37,33.7,1,2.41,4.49,-12.16,-59.72,11.22,,5.88,14.27,3.11,-23.96,86.25,17.04,-3.72,1.0,-3.46,1.0,0.72,False
DAWN,under_touch,2025-02-26,9.87,11.49,-14.07,31.5,29,3.56,6.43,-25.28,-65.61,9.27,,-1.72,-10.94,-17.73,-19.96,118.14,1.93,-20.16,1.0,-4.36,1.0,15.03,False
DAWN,under_touch,2025-02-28,9.06,9.44,-4.0,22.3,1,2.25,6.88,-29.55,-68.43,9.46,,-4.3,-10.38,-10.93,-14.57,137.64,7.4,-13.02,1.0,-8.94,1.0,4.42,False
DAWN,under_touch,2025-03-04,8.6,8.24,4.31,16.3,1,2.23,7.72,-28.75,-70.03,10.52,,0.7,-5.12,-11.51,-9.53,150.35,13.14,-12.56,4.0,-6.16,1.0,2.73,True
DAWN,under_touch,2025-03-10,8.07,8.26,-2.36,16.3,5,1.13,9.12,-33.03,-71.88,11.09,,7.43,2.97,-13.01,-13.38,166.79,11.03,-17.6,4.0,0.62,2.0,2.48,False
DAWN,under_touch,2025-03-14,8.12,8.28,-1.99,16.3,9,0.9,9.57,-33.5,-71.71,12.22,,1.35,-0.62,-12.32,-18.97,165.15,7.39,-21.06,2.0,0.49,3.0,2.23,False
DAWN,under_touch,2025-03-28,8.07,7.93,1.71,14.3,13,0.44,5.51,-10.93,-71.88,10.89,,-10.53,-11.77,-4.09,-21.93,166.79,0.87,-20.57,1.0,-1.73,1.0,0.06,True
DAWN,under_touch,2025-04-04,7.22,7.53,-4.12,12.1,3,0.88,5.66,-16.72,-74.84,7.7,,-1.39,-1.11,3.6,-3.32,198.2,12.05,-11.22,1.0,-2.77,1.0,6.25,False
DAWN,under_touch,2025-04-09,7.27,6.65,9.26,7.3,2,2.06,6.78,-17.29,-74.67,7.88,,-7.02,8.67,-7.02,-1.1,196.15,11.28,-13.89,19.0,-13.34,1.0,3.66,True
DAWN,under_touch,2025-04-16,6.76,6.66,1.45,7.3,7,0.96,8.73,-18.36,-76.45,7.36,,16.86,12.72,-8.88,-1.33,218.49,19.67,-10.06,14.0,-6.8,2.0,0.5,True
DAWN,under_touch,2025-05-07,6.3,6.69,-5.82,7.3,21,2.83,7.44,-6.11,-78.05,8.59,,-1.75,-0.16,10.32,5.24,241.75,14.29,-3.49,2.0,2.38,3.0,6.42,False
DAWN,under_touch,2025-05-13,6.33,6.26,1.06,4.9,3,1.42,8.01,-12.33,-77.94,8.81,,3.95,-0.32,6.64,7.27,240.13,16.9,-3.95,1.0,-2.21,1.0,2.61,True
DAWN,under_touch,2025-05-16,6.25,6.08,2.78,3.8,1,1.81,7.77,-8.63,-78.22,9.46,,0.32,12.16,6.24,5.92,244.48,18.4,-2.4,,,1.0,0.01,True
DBI,under_touch,2024-07-01,6.69,6.72,-0.4,24.8,8,0.61,5.63,-33.43,-85.93,28.33,,2.84,10.46,17.19,14.35,-8.07,19.58,-5.83,1.0,-3.59,1.0,1.74,False
DBI,under_touch,2024-09-03,6.13,6.53,-6.07,23.0,43,2.83,6.15,-15.21,-87.11,8.85,,-5.22,4.4,11.75,-12.56,0.33,21.7,-28.87,1.0,-1.14,1.0,8.22,False
DBI,under_touch,2024-09-09,6.01,5.87,2.34,20.0,3,2.08,6.17,-14.63,-87.36,10.77,,-1.16,11.31,4.33,-14.81,2.33,24.13,-27.45,1.0,-3.33,1.0,0.22,True
DBI,under_touch,2025-02-25,4.41,4.59,-3.96,12.2,113,0.92,6.11,-21.53,-90.73,7.82,,-10.66,-20.18,-11.56,-39.68,39.46,1.81,-27.44,1.0,-6.58,1.0,3.96,False
DBI,under_touch,2025-02-27,4.08,4.1,-0.52,9.7,1,1.53,6.83,-19.37,-91.42,7.37,,0.49,-17.16,-2.94,-32.6,50.74,8.33,-21.57,1.0,-1.47,1.0,3.94,False
DBI,under_touch,2025-03-03,3.76,3.89,-3.37,8.5,1,0.91,7.18,-25.25,-92.09,6.11,,6.38,-1.33,-2.93,-23.94,63.56,17.55,-14.89,6.0,-6.38,1.0,4.92,False
DBI,under_touch,2025-03-10,4.0,3.9,2.63,8.5,6,0.89,7.86,-20.63,-91.59,6.36,,-7.25,6.0,-28.0,-26.75,53.75,10.5,-33.25,1.0,-12.0,2.0,6.61,True
DBI,under_touch,2025-04-03,2.99,3.21,-6.81,4.3,16,1.7,13.16,-27.07,-93.71,5.45,,-1.0,-11.37,1.34,12.71,105.69,8.36,-18.39,1.0,-1.0,1.0,10.86,False
DBI,under_touch,2025-04-07,2.88,2.68,7.46,0.6,1,1.05,14.86,-28.0,-93.94,5.73,,-6.25,-7.99,1.74,26.04,113.54,12.5,-15.28,1.0,-7.99,1.0,0.38,True
DBI,under_touch,2025-04-14,2.7,2.68,0.73,0.6,6,0.87,15.63,-27.22,-94.32,5.32,,-1.85,5.93,39.63,-4.81,127.78,42.22,-9.63,2.0,-6.3,2.0,0.76,True
DBI,under_touch,2025-04-21,2.62,2.68,-2.26,0.6,10,1.06,14.72,-35.15,-94.49,4.97,,9.16,11.07,33.59,-10.31,134.73,46.56,-3.82,1.0,1.15,3.0,8.98,False
DBI,under_touch,2025-04-24,2.8,2.69,4.17,339290.8,2,0.91,11.33,-25.53,-94.11,5.61,,3.21,17.5,19.29,-17.5,119.64,37.14,-4.64,1.0,-1.79,1.0,1.41,True
DBI,under_touch,2025-04-29,2.86,2.79,2.4,29050.8,2,0.76,8.67,-21.64,-93.99,5.66,,2.45,31.82,25.17,-15.38,115.03,34.27,-6.29,1.0,-2.45,1.0,0.47,True
DBI,under_touch,2025-05-06,2.93,2.83,3.62,2829.7,4,0.64,6.12,1.74,-93.84,4.78,,28.67,18.09,23.89,3.75,109.9,31.06,0.34,11.0,9.9,1.0,1.68,True
DBI,under_touch,2025-05-21,3.22,3.28,-1.73,2829.7,15,0.69,7.21,21.05,-93.23,3.66,,11.8,13.04,-28.88,-9.01,90.99,23.91,-32.61,2.0,-3.42,2.0,3.56,False
DBI,under_touch,2025-05-29,3.6,3.5,2.74,2829.7,20,1.06,6.59,29.03,-92.43,4.07,,1.11,-33.06,-31.67,-6.39,70.83,10.83,-39.72,1.0,-1.39,3.0,0.11,True
DBI,under_touch,2025-06-10,3.05,3.46,-11.84,1135.1,11,5.81,10.49,-19.53,-93.59,4.53,,-22.95,-25.25,-0.33,-3.93,101.64,4.92,-28.85,1.0,-15.74,1.0,20.22,False
DBI,under_touch,2025-06-12,2.41,2.55,-5.61,36.2,1,2.12,14.05,-34.69,-94.93,4.34,,-4.98,2.07,29.05,17.84,155.19,32.78,-9.96,1.0,-7.88,1.0,8.35,False
DBI,under_touch,2025-06-18,2.28,2.4,-4.82,25806364.8,1,0.71,13.94,-34.1,-95.21,4.74,,6.14,33.33,25.88,42.54,169.74,40.35,-4.39,1.0,0.44,1.0,5.24,False
DBI,under_touch,2025-06-23,2.31,2.28,1.44,1992.7,1,0.73,12.77,-30.84,-95.14,5.04,,3.03,25.11,45.89,37.23,166.23,49.78,-3.03,2.0,-1.3,1.0,4.27,True
DBI,under_touch,2025-06-27,2.46,2.39,2.93,1992.7,5,1.09,10.08,-31.67,-94.83,5.53,,13.82,26.42,36.99,40.65,150.0,42.28,-3.66,1.0,-3.25,2.0,0.42,True
DC,upper_breakout,2025-02-04,2.43,2.39,1.56,-36.2,172,1.27,3.47,2.97,-71.31,0.57,1.0,37.45,34.16,28.81,8.64,154.12,44.03,-2.47,,,,,
DC,under_touch,2024-08-09,2.01,1.87,7.48,291.9,2,0.81,7.68,-21.79,-76.27,0.43,,1.99,15.92,10.95,14.43,207.21,19.9,-3.98,,,1.0,0.01,True
DC,under_touch,2024-10-03,2.24,2.3,-2.52,291.9,40,0.57,4.91,-3.45,-73.55,0.57,,-2.23,-0.45,-2.23,0.45,175.67,11.61,-5.8,1.0,1.34,2.0,2.52,False
DC,under_touch,2024-10-08,2.24,2.24,0.0,208.5,2,0.56,4.75,-2.18,-73.55,0.55,,-2.23,11.16,3.12,-5.36,175.67,11.61,-5.8,1.0,-2.68,1.0,2.23,True
DC,under_touch,2024-10-14,2.2,2.18,1.14,140.7,2,0.47,4.09,-7.17,-74.03,0.56,,8.18,11.36,4.55,3.64,180.68,18.18,-4.09,13.0,-0.45,1.0,0.69,True
DC,under_touch,2024-10-31,2.19,2.28,-3.78,140.7,15,2.66,4.79,-2.23,-74.14,0.52,,14.16,0.0,2.74,-1.83,181.96,18.72,-3.2,1.0,3.65,2.0,7.29,False
DC,under_touch,2024-11-15,2.16,2.16,-0.13,76.1,11,0.68,6.22,-10.74,-74.5,0.61,,3.7,-1.39,4.17,5.09,185.88,8.8,-3.24,6.0,0.46,1.0,1.98,False
DC,under_touch,2024-11-21,2.25,2.18,3.1,76.1,15,1.11,5.05,-5.86,-73.44,0.59,,0.0,-1.33,-4.0,3.11,174.44,4.44,-8.89,2.0,-3.56,2.0,0.1,True
DC,under_touch,2024-12-02,2.13,2.16,-1.49,64.2,10,1.25,4.16,-6.17,-74.85,0.52,,6.57,5.63,3.29,4.23,189.91,10.33,-3.76,1.0,0.47,1.0,1.95,False
DC,under_touch,2024-12-04,2.12,2.11,0.31,51.5,1,1.86,4.14,-8.23,-74.97,0.56,,8.96,-1.89,11.32,14.62,191.27,12.26,-3.3,10.0,-1.89,1.0,1.11,True
DC,under_touch,2024-12-18,2.08,2.15,-3.19,51.5,11,1.43,4.81,-6.31,-75.44,0.67,,4.81,13.46,11.54,56.73,196.88,14.42,-1.44,1.0,0.96,2.0,3.19,False
DCGO,under_touch,2024-07-10,2.84,2.78,2.16,0.0,23,0.59,5.58,-11.25,-75.11,3.04,,21.83,14.44,5.28,28.17,-77.0,33.45,1.06,,,1.0,1.08,True
DCGO,under_touch,2025-03-12,3.05,2.78,9.71,0.0,191,1.1,10.75,-44.04,-73.27,3.53,,-7.54,-8.85,-15.74,-23.61,-78.58,0.0,-21.64,6.0,-9.51,2.0,0.72,True
DCGO,under_touch,2025-03-19,2.82,2.78,1.44,0.0,196,0.44,9.32,-48.82,-75.28,3.47,,-1.42,-4.61,-22.34,-50.35,-76.84,1.42,-23.4,1.0,-2.13,3.0,0.72,True
DCGO,under_touch,2025-03-26,2.78,2.75,1.02,4387.3,2,0.45,5.86,-31.53,-75.64,3.48,,-3.24,-7.55,-20.14,-51.8,-76.5,0.36,-27.34,1.0,-1.8,1.0,1.16,True
DCGO,under_touch,2025-03-31,2.64,2.63,0.38,0.0,1,0.8,5.52,-11.71,-76.86,2.52,,-3.79,-10.98,-13.64,-48.48,-75.26,4.92,-23.48,3.0,-3.03,1.0,4.56,True
DCGO,under_touch,2025-04-04,2.51,2.63,-4.56,0.0,5,1.48,4.95,-17.16,-78.0,2.18,,-4.78,-17.53,-6.37,-41.04,-73.98,5.98,-19.52,1.0,1.2,2.0,7.22,False
DCGO,under_touch,2025-04-09,2.57,2.47,4.02,6454.1,1,1.54,5.84,-15.74,-77.48,2.23,,-14.79,-13.62,-9.34,-40.47,-74.58,-0.39,-21.4,1.0,-2.72,1.0,2.05,True
DCGO,under_touch,2025-04-15,2.25,2.64,-14.78,6454.1,5,1.33,7.49,-20.77,-80.28,2.01,,-4.0,-0.89,-37.78,-32.89,-70.97,8.89,-40.0,1.0,-2.67,2.0,18.19,False
DCGO,under_touch,2025-04-17,2.12,2.16,-1.85,0.0,1,0.68,8.15,-23.19,-81.42,1.87,,5.66,8.96,-30.66,-27.36,-69.19,15.57,-36.32,1.0,-2.36,1.0,2.78,False
DCGO,under_touch,2025-04-24,2.22,2.14,3.62,13895.7,2,0.81,7.21,-20.14,-80.54,1.85,,-0.9,4.95,-39.64,-23.87,-70.58,10.36,-44.59,4.0,0.45,1.0,0.58,True
DCGO,under_touch,2025-04-30,2.23,2.32,-3.76,13895.7,6,0.59,5.86,-16.79,-80.46,1.76,,7.62,-37.22,-39.01,-28.25,-70.71,9.87,-44.84,1.0,-1.35,2.0,5.06,False
DCGO,under_touch,2025-05-02,2.31,2.19,5.5,854.8,1,0.83,5.41,-9.77,-79.75,1.83,,-39.39,-36.36,-35.5,-34.2,-71.72,6.06,-46.75,5.0,-39.39,1.0,0.43,True
DCO,upper_breakout,2024-07-15,60.31,59.7,1.02,-2.8,45,0.64,1.96,5.29,-7.78,4.09,1.0,1.41,5.37,1.72,5.46,230.22,9.25,-5.24,15.0,-3.5,,,
DCO,upper_breakout,2024-08-07,59.72,59.59,0.22,-2.8,62,0.88,3.1,3.23,-9.36,2.67,2.0,4.86,8.64,4.3,9.06,233.48,10.73,0.64,,,,,
DCO,upper_breakout,2024-11-01,59.23,59.18,0.08,-2.8,123,1.44,2.37,-9.35,-11.65,2.08,3.0,14.94,12.46,11.84,7.48,236.24,18.25,0.0,,,,,
DCO,upper_breakout,2025-03-11,58.97,58.62,0.6,-2.8,209,0.52,3.37,-12.31,-16.35,5.41,4.0,0.97,0.71,-9.28,7.99,237.72,2.58,-12.23,13.0,-0.85,,,
DCO,upper_breakout,2025-04-02,58.7,58.51,0.32,-2.8,225,0.75,1.97,1.82,-16.74,4.63,5.0,-1.48,-3.9,-1.01,19.9,239.28,0.61,-11.82,1.0,-4.67,,,
DCO,upper_breakout,2025-05-29,69.86,69.49,0.53,-3.0,89,1.01,2.26,21.88,-0.91,5.2,1.0,4.94,9.36,23.49,29.83,185.08,24.02,-1.23,,,,,
