ticker,side,event_date,close,line,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dollar_vol_m,attempt_no,ret_5d,ret_10d,ret_20d,ret_40d,ret_end,mfe_20d,mae_20d,stop_day,ret_at_stop,touch_no,pierce_depth_pct,closed_above
AAON,upper_breakout,2026-05-07,129.25,102.03,26.68,-20.9,324,6.05,6.71,42.39,-13.26,164.48,1.0,8.32,2.43,2.61,-14.94,-32.17,16.41,-2.39,,,,,
ABCB,upper_breakout,2025-07-01,66.31,65.36,1.45,-20.2,1,1.14,2.05,9.13,-11.06,22.26,1.0,1.45,0.21,3.5,11.33,35.41,6.21,-2.52,,,,,
ABCB,upper_breakout,2026-05-05,86.58,85.87,0.83,-10.0,12,0.64,2.1,8.78,-1.59,48.94,1.0,-2.95,-4.6,-4.4,4.09,3.71,1.63,-5.36,4.0,-1.77,,,
ABCB,upper_breakout,2026-05-26,85.71,85.36,0.4,-10.0,26,1.04,2.04,0.69,-2.59,31.63,2.0,-1.26,0.46,4.21,4.03,4.76,5.01,-3.79,1.0,-0.88,,,
ABCB,upper_breakout,2026-06-04,85.13,85.11,0.02,-10.0,33,1.25,2.04,-2.44,-3.25,32.15,3.0,2.14,2.89,6.7,3.59,5.47,8.58,-0.19,,,,,
ABG,upper_breakout,2025-07-10,265.97,260.64,2.04,-34.0,105,1.92,2.99,9.18,-14.91,45.32,1.0,-13.7,-12.56,-15.78,-3.19,-20.85,-0.21,-19.97,3.0,-6.64,,,
ABG,upper_breakout,2025-12-10,244.38,241.93,1.01,-25.7,107,1.19,3.74,12.11,-21.81,39.17,1.0,-0.83,-1.43,4.77,-8.54,-13.86,4.8,-6.81,6.0,-3.38,,,
ABG,upper_breakout,2025-12-24,240.89,239.09,0.75,-25.7,117,0.79,3.19,3.11,-22.93,44.01,2.0,-2.54,6.29,-0.98,-8.88,-12.61,7.41,-5.46,3.0,-1.81,,,
ABG,upper_breakout,2026-01-05,240.19,237.4,1.17,-25.7,123,0.93,2.52,2.69,-23.15,46.14,3.0,4.68,1.92,-3.46,-11.54,-12.35,7.73,-4.32,,,,,
ABG,upper_breakout,2026-02-11,232.29,230.23,0.9,-25.7,149,0.88,4.02,-5.39,-25.68,48.9,4.0,-3.91,-6.01,-15.33,-12.18,-9.37,3.06,-15.98,2.0,-1.23,,,
ABG,upper_breakout,2026-02-18,229.78,229.14,0.28,-25.7,153,0.97,4.06,-6.14,-26.48,54.25,5.0,-5.55,-7.53,-17.55,-11.18,-8.38,0.0,-18.94,1.0,-2.86,,,
ABG,upper_breakout,2026-07-28,240.99,234.43,2.8,-17.7,128,2.4,3.59,19.62,-22.9,58.76,1.0,-7.53,-13.79,,,-12.64,6.73,-14.85,2.0,-3.26,,,
ABG,under_touch,2026-02-23,220.48,219.89,0.27,33.8,1489,0.97,4.39,-7.38,-29.46,54.2,,-4.41,-7.4,-13.05,-5.66,-4.52,2.1,-16.27,1.0,-0.44,1.0,1.57,True
ABG,under_touch,2026-02-27,213.78,215.3,-0.71,33.6,2,0.72,3.72,-9.87,-31.6,54.53,,-4.21,-8.1,-8.52,-6.43,-1.52,1.08,-13.64,1.0,-1.41,1.0,1.01,False
ABG,under_touch,2026-03-03,211.44,206.23,2.52,33.2,1,1.27,3.77,-10.32,-32.35,54.47,,-5.69,-10.56,-7.58,-4.75,-0.44,2.2,-12.69,3.0,-3.15,1.0,1.57,True
ABG,under_touch,2026-03-09,204.17,207.18,-1.45,33.2,5,1.44,3.75,-9.34,-34.68,46.92,,-6.45,-6.11,-4.42,-2.78,3.11,3.03,-9.58,1.0,-2.34,2.0,5.8,False
ABG,under_touch,2026-03-12,196.69,195.83,0.44,32.8,3,1.39,3.91,-15.33,-37.07,44.94,,-3.92,0.95,3.72,1.88,7.03,4.07,-6.14,2.0,-2.89,1.0,0.0,True
ABG,under_touch,2026-03-18,189.45,189.18,0.14,32.5,1,1.81,3.82,-17.55,-39.39,44.31,,2.44,2.42,7.73,1.92,11.12,10.4,-2.55,1.0,-0.25,1.0,1.54,True
ABG,under_touch,2026-04-28,200.56,190.01,5.55,32.3,26,2.72,3.76,3.68,-35.83,50.22,,-1.03,-3.43,-3.29,1.24,4.97,3.08,-14.24,13.0,-10.67,1.0,1.06,True
ABG,under_touch,2026-05-04,193.35,190.86,1.31,32.3,30,1.65,4.26,-1.05,-38.14,59.55,,2.14,-8.83,-1.75,2.42,8.88,5.28,-11.04,9.0,-7.33,2.0,1.51,True
ABG,under_touch,2026-05-13,192.85,192.35,0.26,32.3,37,1.03,3.9,-4.78,-38.3,66.66,,-5.2,0.99,3.44,9.27,9.16,5.3,-10.81,2.0,-7.09,3.0,0.41,True
ABG,under_touch,2026-05-19,177.5,175.39,1.21,31.5,1,0.87,4.17,-14.66,-43.21,65.26,,9.27,5.31,7.12,24.15,18.6,14.95,-1.38,,,1.0,1.92,True
ABR,under_touch,2025-11-07,9.23,9.07,1.76,18.2,1419,1.81,4.4,-18.96,-73.21,32.69,,-4.77,-7.69,-3.36,-16.68,-42.8,2.49,-11.38,4.0,-1.63,1.0,0.55,True
ABR,under_touch,2025-11-13,9.08,9.09,-0.16,18.2,1423,0.97,4.52,-23.5,-73.64,35.04,,-8.37,-1.87,-2.31,-14.65,-41.85,2.42,-9.91,1.0,-3.19,2.0,0.16,False
ABR,under_touch,2025-11-17,8.25,8.72,-5.34,17.9,1,1.65,5.39,-30.56,-76.05,34.73,,2.91,8.12,1.58,-0.48,-36.0,12.73,-0.85,1.0,3.39,1.0,5.34,False
ABR,under_touch,2025-12-17,8.28,8.28,-0.06,17.4,20,1.46,3.41,-2.93,-75.97,25.18,,-4.23,-3.99,-0.12,-11.47,-36.23,2.05,-8.45,1.0,-2.66,1.0,1.33,False
ABR,under_touch,2025-12-19,7.97,8.06,-1.12,17.2,1,2.13,3.61,-4.21,-76.87,25.44,,-1.76,-0.13,1.13,-6.27,-33.75,6.02,-4.89,1.0,-2.01,1.0,1.55,False
ABR,under_touch,2025-12-23,7.7,7.72,-0.32,16.9,1,1.32,3.69,-9.31,-77.65,25.85,,0.78,1.17,0.52,-3.64,-31.43,9.74,-1.56,9.0,-0.13,1.0,0.45,False
ABR,under_touch,2025-12-31,7.76,7.75,0.14,16.9,6,1.17,3.16,-13.0,-77.47,26.11,,0.39,5.8,-0.77,10.7,-31.96,8.89,-3.35,4.0,-0.9,2.0,0.11,True
ABR,under_touch,2026-01-07,7.69,7.77,-1.0,16.9,10,1.21,3.16,-13.79,-77.68,27.56,,5.07,3.51,-0.26,13.0,-31.34,9.88,-4.03,4.0,0.78,3.0,1.39,False
ABR,under_touch,2026-01-13,7.75,7.79,-0.48,16.9,14,0.82,3.21,-12.63,-77.5,29.57,,4.0,-0.13,-1.94,1.16,-31.87,9.03,-4.77,7.0,-0.13,4.0,1.19,False
ABR,under_touch,2026-01-23,7.74,7.82,-1.04,16.9,21,1.29,3.83,0.52,-77.53,27.41,,-0.52,0.78,-4.13,-2.07,-31.78,2.97,-6.98,1.0,-0.52,5.0,1.04,False
ABR,under_touch,2026-01-30,7.7,7.59,1.47,16.7,4,1.33,3.52,-0.77,-77.65,28.54,,1.3,0.26,11.56,-4.55,-31.43,12.14,-7.66,1.0,-2.99,1.0,1.17,True
ABR,under_touch,2026-02-05,7.67,7.61,0.83,16.7,8,1.43,3.36,-0.26,-77.74,30.22,,-3.26,-2.87,13.3,-2.22,-31.16,16.04,-7.3,4.0,-0.91,2.0,0.23,True
ABR,under_touch,2026-02-11,7.6,7.63,-0.34,16.7,12,1.28,3.24,-1.94,-77.94,31.18,,-1.71,-4.47,3.16,-1.32,-30.53,17.11,-6.45,1.0,-2.37,3.0,0.47,False
ABR,under_touch,2026-02-17,7.33,7.31,0.29,16.4,2,1.35,4.19,-11.37,-78.72,31.78,,-0.55,14.32,6.14,8.05,-27.97,21.42,-3.0,5.0,-0.55,1.0,1.49,True
ABR,under_touch,2026-02-24,7.29,7.33,-0.56,16.4,7,0.77,3.88,-5.32,-78.84,31.87,,14.95,7.96,1.1,11.8,-27.57,22.09,-2.47,1.0,-1.65,2.0,0.83,False
ABR,under_touch,2026-05-08,7.21,7.33,-1.62,16.2,51,3.78,4.54,-3.87,-79.07,22.79,,-19.69,-22.75,-26.63,-31.76,-26.77,-0.42,-27.88,1.0,-7.63,1.0,3.94,False
ABR,under_touch,2026-05-12,5.85,6.6,-11.41,15.5,1,3.44,6.91,-25.0,-83.02,24.72,,-0.68,-5.98,-11.11,-13.68,-9.74,6.41,-12.14,1.0,0.51,1.0,11.64,False
ABR,under_touch,2026-05-15,5.79,5.7,1.65,14.5,2,0.87,6.95,-27.72,-83.19,27.45,,-3.8,-5.18,-10.88,-12.78,-8.81,7.51,-11.92,5.0,-3.8,1.0,0.46,True
ABR,under_touch,2026-05-22,5.57,5.71,-2.48,14.5,7,1.1,7.68,-30.11,-83.83,30.86,,-1.44,-5.03,-8.44,-9.52,-5.21,3.41,-10.39,1.0,-2.51,2.0,3.7,False
ABR,under_touch,2026-05-27,5.5,5.42,1.42,14.1,1,0.67,7.85,-31.68,-84.03,32.36,,-3.64,-5.45,-6.91,-9.27,-4.0,4.73,-9.25,4.0,-1.45,1.0,0.42,True
ABR,under_touch,2026-06-02,5.42,5.43,-0.26,14.1,5,0.6,5.34,-31.22,-84.27,34.06,,-2.03,-4.8,-1.11,-11.62,-2.58,4.52,-7.91,1.0,-2.21,2.0,1.0,False
ABR,under_touch,2026-06-05,5.25,5.24,0.28,13.8,2,0.71,5.62,-35.74,-84.76,32.88,,-0.76,-3.62,-5.9,-0.57,0.57,5.31,-6.1,3.0,-0.95,1.0,0.68,True
ABR,under_touch,2026-06-11,5.16,5.25,-1.64,13.8,6,0.71,5.09,-12.24,-85.02,24.71,,0.78,4.65,-4.84,3.88,2.33,6.3,-5.81,1.0,0.97,2.0,2.79,False
ABR,under_touch,2026-06-17,5.1,5.11,-0.2,13.7,4,1.29,4.41,-12.22,-85.2,22.84,,0.39,3.33,1.57,,3.53,7.55,-4.71,2.0,-0.78,1.0,2.33,False
ABR,under_touch,2026-07-06,4.98,5.02,-0.77,13.5,11,1.27,4.07,-10.43,-85.54,20.7,,-1.41,1.0,3.61,,6.02,7.83,-5.02,1.0,-0.8,1.0,0.97,False
ABR,under_touch,2026-07-08,4.92,4.93,-0.25,13.4,1,0.99,4.08,-6.99,-85.72,20.71,,2.64,2.44,5.08,,7.32,9.15,-3.86,3.0,-0.2,1.0,1.47,False
ABR,under_touch,2026-07-14,5.0,4.94,1.17,13.4,5,0.74,3.98,-4.03,-85.49,20.56,,2.0,1.8,7.0,,5.6,9.6,-5.4,12.0,-4.2,2.0,1.46,True
ABR,under_touch,2026-07-23,5.02,4.96,1.22,13.4,12,0.93,3.79,-1.38,-85.43,19.74,,-4.58,2.19,,,5.18,9.16,-5.78,5.0,-4.58,3.0,0.8,True
ABR,under_touch,2026-07-30,4.79,4.97,-3.66,13.4,17,1.81,3.58,-10.63,-86.1,17.35,,7.1,10.23,,,10.23,14.41,-1.25,,,4.0,4.06,False
ABUS,upper_breakout,2025-09-05,4.2,4.03,4.29,-14.9,248,2.72,3.96,23.53,-66.67,4.38,1.0,6.19,1.19,4.29,12.62,9.05,21.43,-4.52,,,,,
ABUS,upper_breakout,2026-02-06,3.84,3.76,2.05,-14.9,354,1.4,7.48,-17.42,-69.52,7.03,2.0,3.65,14.32,22.92,16.15,19.27,25.26,-1.56,,,,,
ACA,upper_breakout,2025-07-08,90.02,89.97,0.05,-32.1,138,1.0,2.28,0.54,-20.64,25.68,1.0,-2.68,-1.22,-5.42,6.3,61.12,2.92,-9.01,4.0,-0.76,,,
ACA,upper_breakout,2025-07-17,90.08,89.01,1.2,-32.1,145,1.0,2.19,3.95,-20.59,25.65,2.0,-0.23,-4.66,7.82,5.69,61.01,11.53,-9.07,2.0,-1.78,,,
ACA,upper_breakout,2025-07-22,88.92,88.6,0.36,-32.1,148,0.98,2.11,2.41,-21.61,26.52,3.0,-1.03,-4.25,9.11,5.26,63.11,12.99,-7.88,6.0,-1.81,,,
ACA,upper_breakout,2025-08-08,95.92,86.85,10.44,-32.1,161,2.02,2.89,6.9,-15.44,31.08,4.0,0.74,3.54,1.15,-4.75,51.21,4.74,-2.02,,,,,
ACA,upper_breakout,2026-06-09,127.34,123.27,3.3,-64.7,9,1.37,3.22,-1.74,-6.08,32.58,1.0,4.18,13.35,13.84,13.78,13.9,15.38,-3.88,,,,,
ACCO,under_touch,2025-11-07,3.44,3.45,-0.29,10.4,98,1.56,4.28,-7.77,-87.96,2.04,,-0.58,-3.49,2.62,10.17,25.44,6.1,-6.98,1.0,0.0,1.0,0.87,False
ACCO,under_touch,2025-11-14,3.42,3.42,0.14,10.3,4,1.32,4.3,-10.24,-88.03,2.25,,-2.92,1.75,10.82,16.96,26.17,12.87,-6.43,1.0,-2.92,1.0,0.16,True
ACCO,under_touch,2025-11-19,3.31,3.3,0.26,10.1,1,1.68,4.29,-17.66,-88.42,2.53,,3.63,7.55,16.01,18.73,30.36,17.37,-3.32,1.0,-1.21,1.0,0.34,True
ACCO,under_touch,2026-03-12,3.4,3.4,0.06,10.1,77,1.77,4.52,-17.87,-88.1,2.71,,-11.18,-14.41,-11.47,18.82,26.91,1.47,-17.32,1.0,-0.59,2.0,0.09,True
ACCO,under_touch,2026-03-17,3.21,3.23,-0.66,9.7,1,2.6,4.67,-22.09,-88.77,3.27,,-8.1,-6.54,-0.31,20.56,34.42,0.31,-12.43,1.0,-4.67,1.0,1.43,False
ACCO,under_touch,2026-03-19,3.02,3.05,-1.02,9.4,1,1.38,5.15,-27.05,-89.43,3.5,,-3.64,-4.64,10.93,24.5,42.88,12.91,-6.92,1.0,-4.97,1.0,2.0,False
ACCO,under_touch,2026-04-02,2.88,2.85,1.1,8.9,9,0.75,4.27,-28.36,-89.92,4.53,,4.51,16.32,37.15,35.76,49.83,37.5,-2.39,2.0,-1.39,1.0,0.66,True
ACCO,under_touch,2026-04-09,2.9,2.85,1.66,8.9,13,0.81,3.74,-17.38,-89.85,4.62,,11.72,12.07,40.0,31.72,48.79,43.59,0.34,,,2.0,0.44,True
ACDC,under_touch,2025-07-01,7.97,7.79,2.3,14314.6,4,1.11,9.82,-2.92,-70.48,7.81,,-5.65,-1.51,-5.02,-47.93,-34.0,5.9,-10.29,1.0,-0.5,1.0,2.97,True
ACDC,under_touch,2025-07-07,7.35,7.52,-2.25,7715.5,1,0.52,10.38,-14.83,-72.78,6.69,,8.44,4.35,-10.48,-46.53,-28.44,14.83,-13.74,2.0,2.31,1.0,4.91,False
ACDC,under_touch,2025-07-16,7.85,7.67,2.36,4387.8,4,0.44,7.58,-20.06,-70.93,6.06,,2.17,-3.57,-53.76,-50.32,-32.99,7.52,-54.14,3.0,-2.29,1.0,1.95,True
ACDC,under_touch,2025-07-22,7.75,8.15,-4.87,4387.8,8,0.53,6.82,-6.06,-71.3,4.42,,5.29,-13.03,-49.03,-52.13,-32.13,8.9,-55.74,1.0,3.48,2.0,7.32,False
ACDC,under_touch,2025-07-25,7.72,7.86,-1.83,2958.7,3,0.65,7.03,-5.16,-71.41,3.85,,-15.67,-18.26,-48.06,-53.11,-31.87,6.35,-55.57,3.0,-1.94,1.0,3.23,False
ACDC,under_touch,2025-07-31,7.02,8.3,-15.45,2958.7,7,1.34,7.56,-11.48,-74.0,2.59,,-12.82,-50.0,-39.74,-46.3,-25.07,-1.0,-51.14,1.0,-7.26,2.0,16.41,False
ACDC,under_touch,2025-08-01,6.51,7.01,-7.17,1284.7,1,1.1,8.1,-12.5,-75.89,2.4,,-3.07,-45.62,-38.56,-42.7,-19.2,6.76,-47.31,1.0,1.08,1.0,9.59,False
ACDC,under_touch,2025-08-06,6.27,6.46,-2.94,766.7,2,1.93,8.53,-16.62,-76.78,2.33,,-42.11,-37.96,-39.23,-36.2,-16.11,4.47,-45.3,1.0,-2.39,1.0,5.57,False
ACDC,under_touch,2025-08-13,3.63,6.04,-39.95,471.1,4,13.04,19.19,-53.76,-86.56,4.16,,7.16,14.33,7.44,10.47,44.9,17.36,-5.51,1.0,-3.31,1.0,40.45,False
ACDC,under_touch,2025-08-20,3.89,3.8,2.29,579898.3,2,0.62,15.22,-51.5,-85.59,7.59,,6.68,-2.06,-4.11,-4.11,35.22,9.51,-6.94,1.0,-2.31,1.0,1.91,True
ACDC,under_touch,2025-08-27,4.15,4.01,3.57,13289.5,3,0.58,11.96,-45.18,-84.63,9.5,,-8.19,-6.02,-10.6,5.06,26.75,2.65,-15.18,2.0,-3.61,1.0,0.67,True
ACDC,under_touch,2025-09-03,3.81,3.88,-1.79,1228.6,1,0.47,7.24,-43.47,-85.89,9.38,,1.84,-2.62,3.94,41.73,38.06,6.04,-7.61,1.0,0.0,1.0,4.89,False
ACDC,under_touch,2025-09-05,3.84,3.74,2.81,363.8,2,0.66,6.83,-37.25,-85.78,9.66,,-2.34,-6.51,8.59,42.45,36.98,10.16,-8.33,2.0,-4.17,1.0,2.01,True
ACDC,under_touch,2025-09-11,3.9,3.83,1.9,363.8,6,0.64,6.23,7.44,-85.56,7.46,,-4.36,-4.87,2.82,31.03,34.87,10.77,-9.74,1.0,-3.85,2.0,0.19,True
ACDC,under_touch,2025-09-19,3.59,3.66,-1.89,97.3,4,2.26,5.97,-5.53,-86.7,5.08,,5.01,16.16,1.67,6.41,46.52,20.33,-1.67,1.0,0.84,1.0,3.81,False
ACDC,under_touch,2025-10-14,3.71,3.59,3.48,31.3,17,0.84,5.95,-4.13,-86.26,5.83,,6.2,17.25,14.56,22.1,41.78,57.95,-3.77,,,1.0,0.7,True
ACDC,under_touch,2025-11-13,3.7,3.67,0.78,31.3,39,1.43,12.76,-0.8,-86.3,6.66,,-10.54,-4.32,12.43,21.35,42.16,25.41,-16.76,4.0,-3.78,2.0,1.4,True
ACDC,under_touch,2025-11-19,3.56,3.69,-3.45,31.3,43,0.59,11.12,-6.32,-86.81,6.41,,-3.65,21.91,9.27,31.46,47.75,30.34,-13.48,1.0,-7.02,3.0,3.72,False
ACDC,under_touch,2025-11-25,3.36,3.7,-9.27,31.3,47,0.89,10.31,-22.76,-87.56,6.52,,27.08,34.82,12.5,53.87,56.55,38.1,-2.23,1.0,2.08,4.0,16.83,False
ACDC,under_touch,2025-11-28,3.54,3.5,1.04,1127544329.2,1,0.26,9.3,-32.83,-86.89,6.12,,19.77,17.51,5.93,37.57,48.59,31.07,-1.66,1.0,4.52,1.0,3.97,True
ACDC,under_touch,2025-12-03,4.27,3.73,14.44,1581561.2,1,1.49,6.7,-16.6,-84.19,7.04,,6.09,-7.73,-5.39,27.4,23.19,8.67,-13.93,3.0,-3.51,1.0,2.45,True
ACDC,under_touch,2025-12-09,4.49,4.35,3.21,1581561.2,5,0.81,6.6,11.97,-83.37,6.94,,-13.36,-15.59,-7.8,19.6,17.15,3.34,-18.15,2.0,-0.22,2.0,5.52,True
ACDC,under_touch,2025-12-15,4.16,4.22,-1.45,44906.6,1,0.48,7.28,8.9,-84.59,5.42,,-9.62,-3.37,3.12,27.16,26.44,14.18,-11.66,1.0,-6.49,1.0,4.76,False
ACDC,under_touch,2025-12-18,3.89,3.89,0.09,3795.8,2,0.58,7.68,9.27,-85.59,4.95,,-3.6,6.68,20.31,41.9,35.22,22.11,-5.53,1.0,-2.06,1.0,0.55,True
ACDC,under_touch,2025-12-23,3.79,3.79,-0.03,1473.0,1,0.6,6.45,18.81,-85.96,4.52,,2.64,9.23,33.25,34.83,38.79,44.33,-3.03,1.0,-0.26,1.0,2.15,False
ACDC,under_touch,2025-12-26,3.75,3.78,-0.7,1054.6,1,0.51,5.91,9.33,-86.11,4.13,,10.67,10.4,32.53,33.33,40.27,45.87,-0.53,1.0,0.0,1.0,2.69,False
ACDC,under_touch,2026-01-09,4.09,3.96,3.18,732.7,9,0.95,5.12,-9.71,-84.85,3.79,,8.31,26.41,34.96,42.79,28.61,35.94,-1.83,,,1.0,0.6,True
ACDC,under_touch,2026-02-23,5.11,5.06,1.01,732.7,38,0.73,7.86,1.19,-81.07,6.08,,1.17,6.26,21.33,27.98,2.94,46.18,-5.28,2.0,-2.15,2.0,1.96,True
ACDC,under_touch,2026-03-02,5.17,4.91,5.27,527.8,2,1.2,6.7,-0.77,-80.85,5.95,,5.03,26.31,21.47,41.01,1.74,44.49,-4.8,,,1.0,0.23,True
ACDC,under_touch,2026-04-01,5.91,5.77,2.51,527.8,24,0.94,8.85,17.96,-78.11,10.97,,-1.35,5.08,27.58,3.38,-11.0,32.74,-6.94,5.0,-1.35,2.0,1.31,True
ACDC,under_touch,2026-04-08,6.17,5.94,3.94,527.8,28,0.79,7.23,5.65,-77.15,10.72,,0.65,15.24,15.56,30.63,-14.75,27.15,-9.4,1.0,-5.51,3.0,7.35,True
ACDC,under_touch,2026-04-17,5.93,5.75,3.06,407.1,7,1.23,6.94,-9.74,-78.04,8.08,,24.45,23.44,22.77,18.04,-11.3,32.29,-2.02,,,1.0,0.59,True
ACDC,under_touch,2026-05-07,6.58,6.3,4.5,407.1,21,1.85,7.17,12.86,-75.63,8.88,,10.64,12.46,5.32,-28.42,-20.06,24.92,-10.18,13.0,1.67,2.0,3.92,True
ACDC,under_touch,2026-05-27,6.69,6.85,-2.29,407.1,34,1.01,7.3,-8.23,-75.22,9.32,,9.42,10.46,-14.5,-36.32,-21.38,21.82,-23.17,1.0,-9.27,3.0,2.36,False
ACDC,under_touch,2026-05-29,6.11,6.01,1.63,281.0,1,0.93,7.47,-18.97,-77.37,8.68,,13.42,23.57,-5.07,-39.28,-13.91,33.39,-15.88,13.0,4.75,1.0,1.69,True
ACDC,under_touch,2026-06-17,6.4,6.44,-0.64,281.0,14,0.99,10.37,-20.4,-76.3,9.45,,-10.63,-19.53,-25.0,,-17.81,0.47,-28.2,1.0,-5.16,2.0,0.72,False
ACDC,under_touch,2026-06-24,5.35,5.84,-8.36,208.6,3,1.51,12.44,-25.9,-80.19,8.24,,2.62,-8.41,-14.95,,-1.68,12.71,-16.45,1.0,6.92,1.0,11.95,False
ACDC,under_touch,2026-07-02,5.15,5.25,-1.94,146.6,6,0.74,9.54,-29.64,-80.93,7.48,,-4.47,-6.8,-21.55,,2.14,6.8,-31.07,1.0,-8.93,1.0,2.79,False
ACDC,under_touch,2026-07-07,4.71,4.68,0.69,100.9,1,1.06,9.84,-32.03,-82.56,6.81,,13.38,3.4,-10.19,,11.68,16.77,-24.63,9.0,1.27,1.0,1.77,True
ACDC,under_touch,2026-07-15,5.0,4.76,5.12,100.9,7,1.24,7.8,-28.57,-81.48,7.5,,1.2,-27.8,2.8,,5.2,11.38,-29.8,3.0,-4.6,2.0,0.55,True
ACDC,under_touch,2026-07-21,4.87,4.81,1.26,100.9,11,0.65,7.36,-20.29,-81.96,6.88,,-23.82,-13.14,,,8.01,14.74,-27.93,2.0,-6.57,3.0,1.96,True
ACDC,under_touch,2026-07-27,4.01,4.23,-5.16,62.2,1,1.63,8.91,-31.22,-85.15,5.51,,2.49,27.18,,,31.17,39.35,-12.47,1.0,-7.48,1.0,6.93,False
ACDC,under_touch,2026-07-29,3.61,3.66,-1.47,29.9,1,1.31,9.82,-37.87,-86.63,5.21,,24.79,42.38,,,45.71,54.79,-2.77,,,1.0,3.11,False
ACDC,under_touch,2026-08-06,4.46,3.69,21.11,29.9,7,2.3,9.02,-8.88,-83.46,7.81,,17.81,,,,17.81,25.15,-5.26,,,2.0,4.79,True
ACEL,upper_breakout,2025-07-22,12.77,12.68,0.73,-3.6,153,1.36,2.06,11.04,-15.49,3.36,1.0,1.64,-2.98,-13.39,-13.94,-2.74,3.92,-20.91,2.0,-2.66,,,
ACEL,upper_breakout,2025-07-25,12.74,12.67,0.54,-3.6,156,1.0,2.32,7.69,-15.68,3.37,2.0,-2.04,-13.5,-8.79,-12.64,-2.51,4.16,-20.72,5.0,-2.04,,,
ACEL,upper_breakout,2026-06-10,13.16,12.97,1.48,-2.6,217,1.22,2.38,14.73,-12.91,3.55,1.0,-3.12,-0.15,-5.02,-7.6,-5.62,6.38,-7.52,5.0,-3.12,,,
ACEL,upper_breakout,2026-06-18,12.96,12.96,0.0,-2.6,223,1.4,3.04,11.05,-14.23,3.79,2.0,2.62,-4.48,-5.02,,-4.17,3.94,-6.52,1.0,-1.31,,,
ACEL,upper_breakout,2026-06-23,13.01,12.96,0.41,-2.6,225,0.72,2.98,11.67,-13.9,3.84,3.0,-3.07,-4.38,-8.22,,-4.53,3.54,-8.76,4.0,-0.46,,,
ACEL,under_touch,2025-11-19,9.61,9.66,-0.49,11.5,158,1.04,2.76,-8.13,-36.4,2.98,,6.24,8.32,15.3,15.92,29.24,18.31,-0.62,1.0,0.31,1.0,0.49,False
ACET,under_touch,2025-11-04,11.04,10.76,2.68,105.2,124,1.01,11.5,-19.08,-99.53,26.15,,-6.39,-12.91,-22.21,-20.14,-25.21,2.98,-23.95,3.0,-7.34,1.0,0.34,True
ACET,under_touch,2025-11-10,10.51,10.88,-3.4,105.2,128,0.9,10.45,-32.92,-99.56,22.63,,-9.67,-6.8,-18.37,-23.03,-21.41,6.56,-23.88,1.0,-1.63,2.0,6.63,False
ACET,under_touch,2025-11-17,9.49,9.77,-2.86,67.8,6,1.54,11.11,-39.99,-99.6,18.45,,3.17,-5.61,-21.64,-16.37,-13.0,17.44,-22.23,1.0,1.31,1.0,3.55,False
ACET,under_touch,2025-11-19,9.24,9.46,-2.39,58.0,2,0.77,10.63,-36.68,-99.61,17.76,,4.12,-3.85,-18.57,-14.46,-10.56,20.74,-20.05,1.0,0.05,1.0,4.32,False
ACET,under_touch,2025-12-02,8.96,9.16,-2.21,47.0,8,1.55,10.93,-23.27,-99.62,15.51,,-4.27,-16.98,-6.04,-10.84,-7.83,1385.45,-17.85,1.0,-4.12,1.0,4.25,False
ACET,under_touch,2025-12-08,8.39,8.42,-0.45,28.2,3,1.73,10.13,-18.04,-99.65,16.13,,-5.57,-6.18,0.75,-23.22,-1.52,1487.18,-12.23,3.0,-1.41,1.0,5.04,False
ACET,under_touch,2025-12-12,7.98,8.46,-5.66,28.2,7,1.71,9.98,-24.79,-99.66,18.15,,-1.0,-1.32,3.9,-14.65,3.52,1568.34,-7.74,1.0,-0.74,2.0,7.31,False
ACET,under_touch,2025-12-15,7.92,7.84,0.97,14.5,1,1.54,9.48,-25.26,-99.66,19.15,,-0.65,1502.02,4.67,-15.15,4.29,1580.81,-7.05,1.0,-6.06,1.0,0.05,True
ACET,under_touch,2025-12-19,7.9,7.39,6.92,4.8,3,2.1,8.15,-14.51,-99.67,22.8,,-0.32,1.91,2.16,-5.81,4.57,1585.23,-4.8,,,1.0,0.36,True
ACET,under_touch,2026-02-04,7.43,7.43,0.01,4.8,33,1.22,6.61,-7.7,-99.69,1.07,,-8.34,0.13,0.4,-5.92,11.17,12.38,-13.77,1.0,-13.32,2.0,0.93,True
ACET,under_touch,2026-02-09,7.25,6.7,8.26,26363.7,1,2.44,8.66,-9.71,-99.69,1.22,,-2.9,1.52,3.86,-9.66,13.93,12.0,-11.45,2.0,-6.07,1.0,1.82,True
ACET,under_touch,2026-03-23,6.66,6.49,2.62,11.1,26,1.45,6.84,-3.9,-99.72,0.74,,-8.26,-3.45,21.02,8.86,24.02,31.98,-9.76,4.0,-2.85,1.0,0.08,True
ACET,under_touch,2026-03-27,6.47,6.5,-0.48,11.1,30,0.93,6.25,-10.76,-99.73,0.73,,6.65,-1.85,22.57,28.75,27.67,35.86,-7.11,1.0,-5.56,2.0,1.25,False
ACET,under_touch,2026-04-07,6.43,6.52,-1.34,11.1,36,1.55,5.74,-15.51,-99.73,0.75,,8.86,25.35,32.35,21.77,28.46,38.1,-5.91,4.0,-1.24,3.0,2.64,False
